name,owner,url,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,forks,description
REKCARC-TSC-UHT,PKUanonym,https://github.com/PKUanonym/REKCARC-TSC-UHT,35497,2342,171,0,12,HTML,32,30,0.9375,7773,"清华大学计算机系课程攻略 Guidance for courses in Department of Computer Science and Technology, Tsinghua University"
marked,markedjs,https://github.com/markedjs/marked,35477,5154,1557,157,6,TypeScript,1605,1593,0.9925233644859813,3462,A markdown parser and compiler. Built for speed.
fullPage.js,alvarotrigo,https://github.com/alvarotrigo/fullPage.js,35465,4365,320,105,66,JavaScript,4131,3999,0.9680464778503994,7232,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple
lottie-android,airbnb,https://github.com/airbnb/lottie-android,35459,3253,713,59,5,Java,1780,1745,0.9803370786516854,5443,"Render After Effects animations natively on Android and iOS, Web, and React Native"
awesome-react-native,jondot,https://github.com/jondot/awesome-react-native,35351,3813,912,0,424,JavaScript,73,36,0.4931506849315068,4022,"Awesome React Native components, news, tools, and learning material!"
spacedrive,spacedriveapp,https://github.com/spacedriveapp/spacedrive,35331,1436,1881,26,162,TypeScript,508,388,0.7637795275590551,1104,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust."
nativefier,nativefier,https://github.com/nativefier/nativefier,35289,3712,261,99,704,TypeScript,1237,982,0.793856103476152,2243,Make any web page a desktop application
twenty,twentyhq,https://github.com/twentyhq/twenty,35245,1006,7330,46,0,TypeScript,5275,5058,0.9588625592417062,4075,"Building a modern alternative to Salesforce, powered by the community."
vim-plug,junegunn,https://github.com/junegunn/vim-plug,35199,4375,177,8,157,Vim Script,1037,966,0.9315332690453231,1951,:hibiscus: Minimalist Vim Plugin Manager
sqlmap,sqlmapproject,https://github.com/sqlmapproject/sqlmap,35186,4816,173,10,1,Python,5350,5302,0.9910280373831776,6020,Automatic SQL injection and database takeover tool
pytorch-image-models,huggingface,https://github.com/huggingface/pytorch-image-models,35160,2404,479,69,25,Python,998,947,0.9488977955911824,5001,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more"
polars,pola-rs,https://github.com/pola-rs/polars,35153,1938,11565,228,0,Rust,11367,8785,0.7728512360341339,2374,"Dataframes powered by a multithreaded, vectorized query engine, written in Rust"
awesome-shell,alebcay,https://github.com/alebcay/awesome-shell,35118,4075,307,0,5,Not specified,62,23,0.3709677419354839,2430,"A curated list of awesome command-line frameworks, toolkits, guides and gizmos. Inspired by awesome-php."
hackathon-starter,sahat,https://github.com/sahat/hackathon-starter,35056,4311,357,17,5,JavaScript,681,671,0.9853157121879589,8172,A boilerplate for Node.js web applications
cursor-free-vip,yeongpin,https://github.com/yeongpin/cursor-free-vip,35026,234,74,69,3,Python,1040,475,0.4567307692307692,4304,[Support 0.49.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.
the-way-to-go_ZH_CN,unknwon,https://github.com/unknwon/the-way-to-go_ZH_CN,35020,4545,592,0,384,Go,0,0,0,8590,《The Way to Go》中文译本，中文正式名《Go 入门指南》
ghostty,ghostty-org,https://github.com/ghostty-org/ghostty,35002,1253,2667,1,0,Zig,1811,1646,0.9088901159580343,1037,"👻 Ghostty is a fast, feature-rich, and cross-platform terminal emulator that uses platform-native UI and GPU acceleration."
LocalAI,mudler,https://github.com/mudler/LocalAI,34990,899,3970,83,0,Go,1090,731,0.6706422018348623,2726,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
NewPipe,TeamNewPipe,https://github.com/TeamNewPipe/NewPipe,34961,3652,1666,137,2,Java,9652,8425,0.8728760878574389,3246,A libre lightweight streaming front-end for Android.
glide,bumptech,https://github.com/bumptech/glide,34942,4439,590,53,1,Java,4493,3929,0.8744713999554863,6167,An image loading and caching library for Android focused on smooth scrolling
Coursera-ML-AndrewNg-Notes,fengdu78,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,34902,2859,14,0,8,HTML,68,15,0.22058823529411764,10989,吴恩达老师的机器学习课程个人笔记
outline,outline,https://github.com/outline/outline,34884,3390,3380,149,0,TypeScript,3515,3433,0.9766714082503556,2833,"The fastest knowledge base for growing teams. Beautiful, realtime collaborative, feature packed, and markdown compatible."
bubbletea,charmbracelet,https://github.com/charmbracelet/bubbletea,34880,2062,629,62,7,Go,372,296,0.7956989247311828,983,A powerful little TUI framework 🏗
leetcode,doocs,https://github.com/doocs/leetcode,34868,2543,4124,21,0,Java,56,56,1.0,9139,🔥LeetCode solutions in any programming language | 多种编程语言实现 LeetCode、《剑指 Offer（第 2 版）》、《程序员面试金典（第 6 版）》题解
AgentGPT,reworkd,https://github.com/reworkd/AgentGPT,34850,879,539,12,126,TypeScript,467,337,0.721627408993576,9471,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser."
awesome-javascript,sorrycc,https://github.com/sorrycc/awesome-javascript,34541,4081,394,0,1,Not specified,93,88,0.946236559139785,4484,"🐢 A collection of awesome browser-side  JavaScript libraries, resources and shiny things."
supervision,roboflow,https://github.com/roboflow/supervision,34533,1009,967,33,1,Python,489,415,0.8486707566462167,2812,We write your reusable computer vision tools. 💜
caffe,BVLC,https://github.com/BVLC/caffe,34525,4373,1087,14,398,C++,4801,3902,0.8127473443032701,18616,Caffe: a fast open framework for deep learning.
fastify,fastify,https://github.com/fastify/fastify,34474,3261,3136,298,5,JavaScript,2094,2016,0.9627507163323782,2474,"Fast and low overhead web framework, for Node.js"
RevokeMsgPatcher,huiyadanli,https://github.com/huiyadanli/RevokeMsgPatcher,34458,2235,11,21,9,C#,903,857,0.9490586932447398,3766,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
manim,ManimCommunity,https://github.com/ManimCommunity/manim,34438,1932,1926,29,0,Python,1686,1310,0.7769869513641756,2416,A community-maintained Python framework for creating mathematical animations. 
TaskMatrix,chenfei-wu,https://github.com/chenfei-wu/TaskMatrix,34402,915,21,0,605,Python,357,136,0.38095238095238093,3281,
netty,netty,https://github.com/netty/netty,34400,5411,4453,0,0,Java,6722,6109,0.9088069027075275,16145,Netty project - an event-driven asynchronous network application framework
node-v0.x-archive,nodejs,https://github.com/nodejs/node-v0.x-archive,34375,5942,218,0,383,Not specified,6379,6379,1.0,7286,Moved to https://github.com/nodejs/node
jieba,fxsjy,https://github.com/fxsjy/jieba,34356,4721,96,9,377,Python,867,229,0.26412918108419836,6730,结巴中文分词
LLM101n,karpathy,https://github.com/karpathy/LLM101n,34319,463,0,0,397,Not specified,0,0,0,1859,LLM101n: Let's build a Storyteller
portainer,portainer,https://github.com/portainer/portainer,34307,3393,4778,163,0,TypeScript,5903,5284,0.8951380653904795,2658,Making Docker and Kubernetes management easy.
formik,jaredpalmer,https://github.com/jaredpalmer/formik,34292,3002,829,196,319,TypeScript,2260,1558,0.6893805309734513,2796,"Build forms in React, without the tears 😭 "
OpenVoice,myshell-ai,https://github.com/myshell-ai/OpenVoice,34277,643,17,0,136,Python,319,67,0.21003134796238246,3724,Instant voice cloning by MIT and MyShell. Audio foundation model.
llvm-project,llvm,https://github.com/llvm/llvm-project,34256,3191,56801,137,0,LLVM,86832,60402,0.6956191265892758,14897,The LLVM Project is a collection of modular and reusable compiler and toolchain technologies.
gold-miner,xitu,https://github.com/xitu/gold-miner,34255,3590,3563,0,503,Not specified,5601,5592,0.998393144081414,5046,🥇掘金翻译计划，可能是世界最大最好的英译中技术社区，最懂读者和译者的翻译平台：
HowToLiveLonger,geekan,https://github.com/geekan/HowToLiveLonger,34236,1235,14,0,106,Not specified,138,103,0.7463768115942029,2352,程序员延寿指南 | A programmer's guide to live longer
linux-command,jaywcjlove,https://github.com/jaywcjlove/linux-command,34191,3216,359,31,4,Markdown,207,133,0.642512077294686,6461,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux
solid,solidjs,https://github.com/solidjs/solid,34170,2688,385,35,0,TypeScript,1097,997,0.9088422971741112,984,"A declarative, efficient, and flexible JavaScript library for building user interfaces."
clipboard.js,zenorocha,https://github.com/zenorocha/clipboard.js,34163,3637,117,42,27,JavaScript,629,618,0.9825119236883942,3950,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:
anoma,anoma,https://github.com/anoma/anoma,34105,1673,856,10,19,Elixir,699,578,0.82689556509299,4028,Reference implementation of Anoma
husky,typicode,https://github.com/typicode/husky,34067,4089,262,80,280,JavaScript,1090,1016,0.9321100917431193,1071,Git hooks made easy 🐶 woof!
12306,testerSunshine,https://github.com/testerSunshine/12306,34046,3030,31,1,884,Python,691,466,0.6743849493487699,9738,12306智能刷票，订票
react-beautiful-dnd,atlassian,https://github.com/atlassian/react-beautiful-dnd,34030,2946,530,68,15,JavaScript,1617,1045,0.6462585034013606,2727,Beautiful and accessible drag and drop for lists with React
framework,laravel,https://github.com/laravel/framework,34029,4618,16707,863,0,PHP,18895,18850,0.997618417570786,11521,The Laravel Framework.
poetry,python-poetry,https://github.com/python-poetry/poetry,33892,2743,2336,142,1,Python,6237,5722,0.9174282507615841,2369,Python packaging and dependency management made easy
spring-boot-demo,xkcoding,https://github.com/xkcoding/spring-boot-demo,33878,2853,15,0,405,Java,173,73,0.42196531791907516,10990,🚀一个用来深入学习并实战 Spring Boot 的项目。
Python,geekcomputers,https://github.com/geekcomputers/Python,33841,5025,1859,0,0,Python,493,150,0.30425963488843816,12714,My Python Examples
zsh-autosuggestions,zsh-users,https://github.com/zsh-users/zsh-autosuggestions,33726,4329,116,0,70,Shell,612,458,0.7483660130718954,1914,Fish-like autosuggestions for zsh
awesome-deepseek-integration,deepseek-ai,https://github.com/deepseek-ai/awesome-deepseek-integration,33688,600,230,0,112,Not specified,128,40,0.3125,3748,Integrate the DeepSeek API into popular softwares
LeetCode-Go,halfrost,https://github.com/halfrost/LeetCode-Go,33662,2969,178,4,265,Go,80,64,0.8,5773,"✅ Solutions to LeetCode by Go, 100% test coverage, runtime beats 100% / LeetCode 题解"
shadowsocks,shadowsocks,https://github.com/shadowsocks/shadowsocks,33658,4883,70,2,519,Python,0,0,0,18405,
AndroidUtilCode,Blankj,https://github.com/Blankj/AndroidUtilCode,33631,3321,88,117,383,Java,1589,1280,0.8055380742605412,10709,:fire: Android developers should collect the following utils(updating).
easyexcel,alibaba,https://github.com/alibaba/easyexcel,33610,2765,190,14,308,Java,3620,3131,0.8649171270718232,7642,快速、简洁、解决大文件内存溢出的java处理Excel工具
aseprite,aseprite,https://github.com/aseprite/aseprite,33581,4032,418,118,0,C++,4310,2515,0.5835266821345708,7332,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)"
ShareX,ShareX,https://github.com/ShareX/ShareX,33573,4347,751,83,3,C#,6909,6384,0.9240121580547113,3450,"ShareX is a free and open-source application that enables users to capture or record any area of their screen with a single keystroke. It also supports uploading images, text, and various file types to a wide range of destinations."
JavaScript,TheAlgorithms,https://github.com/TheAlgorithms/JavaScript,33571,2973,795,0,223,JavaScript,209,200,0.9569377990430622,5719,"Algorithms and Data Structures implemented in JavaScript for beginners, following best practices."
zxing,zxing,https://github.com/zxing/zxing,33563,5074,324,31,7,Java,1327,1322,0.9962321024868124,9419,"ZXing (""Zebra Crossing"") barcode scanning library for Java, Android"
AFNetworking,AFNetworking,https://github.com/AFNetworking/AFNetworking,33549,5208,710,40,959,Objective-C,0,0,0,10491,"A delightful networking framework for iOS, macOS, watchOS, and tvOS."
awesome-docker,veggiemonk,https://github.com/veggiemonk/awesome-docker,33544,3999,940,1,7,Not specified,130,127,0.9769230769230769,3134,:whale: A curated list of Docker resources and projects
mattermost,mattermost,https://github.com/mattermost/mattermost,33528,3732,19299,848,0,TypeScript,9054,8381,0.9256682129445549,7947,Mattermost is an open source platform for secure collaboration across the entire software development lifecycle..
stats,exelban,https://github.com/exelban/stats,33485,2288,410,304,0,Swift,2192,2172,0.9908759124087592,1064,macOS system monitor in your menu bar
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,33422,3811,98,0,244,JavaScript,29,20,0.6896551724137931,5726,本文原文由知名 Hacker Eric S. Raymond 所撰寫，教你如何正確的提出技術問題並獲得你滿意的答案。
Folo,RSSNext,https://github.com/RSSNext/Folo,33396,512,1266,71,0,TypeScript,2285,2060,0.9015317286652079,1570,🧡 Follow everything in one place
awesome-cursorrules,PatrickJS,https://github.com/PatrickJS/awesome-cursorrules,33372,351,66,0,0,MDX,43,8,0.18604651162790697,2788,📄  Configuration files that enhance Cursor AI editor experience with custom rules and behaviors
nps,ehang-io,https://github.com/ehang-io/nps,33349,2494,74,59,460,Go,1200,697,0.5808333333333333,5997,"一款轻量级、高性能、功能强大的内网穿透代理服务器。支持tcp、udp、socks5、http等几乎所有流量转发，可用来访问内网网站、本地支付接口调试、ssh访问、远程桌面，内网dns解析、内网socks5代理等等……，并带有功能强大的web管理端。a lightweight, high-performance, powerful intranet penetration proxy server, with a powerful web management terminal."
pathway,pathwaycom,https://github.com/pathwaycom/pathway,33337,1010,5,76,0,Python,98,55,0.5612244897959183,956,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
gpt-pilot,Pythagora-io,https://github.com/Pythagora-io/gpt-pilot,33336,748,393,0,182,Python,550,314,0.5709090909090909,3409,The first real AI developer
